@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality-likeability.TestFilter-weka.filters.unsupervised.attribute.Remove-R106

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth,adult,senior}
@attribute gender {m,f}
@attribute likeability {L,NL}

@data
devel_132,39.0226,0.078211,37.84754,40.27774,40.82359,2.976051,19.0715,12.48993,56.52741,43.80013,265.6862,0.152581,244.7877,281.6654,290.6878,45.90015,301.9474,215.0049,714.0884,503.4023,0.452184,1.207948,0.033809,0.249439,0.802606,0.768797,14.36387,7.249619,12.21237,8.359003,0.192856,1.297492,-0.742254,-14.75132,-7.342264,-2.189888,-4.858727,-2.04731,-15.81255,-1.218952,0.025943,1.096432,1.849579,0.728253,7.13263,0.420341,1.561788,5.918664,12.02814,0.557934,824.8315,0.16289,1358.229,0.151427,-143.0999,-0.603258,1679.323,0.07061,1089.08,0.18572,-138.5689,-0.634764,2640.65,0.051885,994.0512,0.30858,-140.9738,-0.598402,-2.046285,-3.599086,13.12279,0.673123,0.054883,0.348396,-0.007192,-2.414015,0.491016,0.464773,1.423405,6.245679,-19.74222,-0.889993,-11.74406,-0.902147,-21.02129,-1.154395,-2.995928,12.01499,0.047259,0.018133,0.066927,-1.640049,-1.923003,-1.709691,-14.04707,3.986711,2.364865,0.122857,0.104706,0.277143,0.383693,-20.78844,senior,f,L
devel_139,36.5702,0.113639,34.32966,36.16038,37.38618,3.056519,380.7464,355.3519,3.28411,6.412725,236.291,0.37451,199.7734,222.0651,238.3402,38.5668,15508.39,0,-168.6491,167.2755,0.558681,1.151836,0.064226,0.275277,1.135876,1.07165,12.29308,6.728384,9.691049,5.319837,0.2779,1.343278,3.502585,4.615939,-9.526338,-1.39195,-3.151163,-4.052546,-27.21673,-0.489661,0.020086,0.890881,1.389043,0.801118,7.874643,0.414292,0.474158,22.53269,20.70409,0.742922,674.9132,0.235571,1471.359,0.220571,-144.3216,-0.596697,1601.216,0.118775,1185.2,0.256687,-140.2813,-0.600921,2530.219,0.074552,1029.541,0.250632,-143.4352,-0.555225,-7.187599,-1.66039,21.67302,0.529725,0.069324,0.26888,-0.014881,-1.156401,0.621082,0.682896,14.16756,1.117314,-16.59159,-1.046637,-9.417037,-1.768582,-27.98359,-0.607023,0.850318,6.330395,0.059334,0.008254,0.128993,-1.048271,-6.292799,-0.588439,-26.64589,2.348993,3.071672,0.092222,0.067293,0.191,0.236155,-16.88522,senior,f,NL
devel_141,33.2217,0.149869,27.03485,33.36088,37.34678,10.31193,119.5498,154.1964,23.73746,11.10555,195.5793,0.288975,131.0777,188.8969,237.8977,106.82,1636.382,2194.103,395.7281,108.1717,0.420859,1.05947,0.039043,0.23726,0.848324,0.809281,4.935196,2.009749,6.641253,2.881225,0.155438,1.202971,11.21823,1.293145,-7.129957,-2.526161,-12.19036,-0.788397,-23.86867,-0.771394,0.031612,1.591334,1.428035,0.824584,8.283441,0.33173,7.127012,1.145771,27.38027,0.327096,744.2737,0.204108,1386.82,0.133235,-106.9397,-0.939962,1699.337,0.140345,1055.47,0.18262,-107.959,-0.875363,2622.863,0.074373,911.6771,0.336595,-111.4615,-0.812087,-15.74898,-0.61046,26.4011,0.348184,0.091363,0.161599,-0.022027,-0.636666,0.27737,0.658956,22.14215,0.398015,-15.11709,-1.394451,-17.20402,-0.526609,-35.77681,-0.467489,-1.859315,7.531667,0.061241,0.012871,0.048919,1.637706,0.032201,-7.800473,-13.60953,2.359882,2.095809,0.218571,0.090464,0.235714,0.324735,-20.3745,senior,f,L
devel_142,38.37152,0.097269,34.82347,37.94676,41.78417,6.960701,414.4186,671.9253,-15.02596,28.75932,258.2928,0.218704,205.5701,246.1835,307.2789,101.7087,6384.106,10305.66,-265.9089,463.5786,0.675496,1.186169,0.041424,0.282264,1.284527,1.243104,13.16774,7.651966,11.48421,6.874049,0.355761,1.404726,7.435297,1.600306,-8.960366,-1.958933,-10.79726,-0.88628,-15.93036,-0.838881,0.023073,0.886395,1.365489,0.893534,8.698111,0.321894,7.3783,1.095416,21.82499,0.593817,775.9938,0.199069,1425.519,0.183496,-119.699,-0.790661,1673.872,0.096567,1121.289,0.205715,-115.2339,-0.799442,2584.921,0.080829,1067.641,0.341861,-119.6697,-0.726023,-9.927618,-0.797623,23.9229,0.415571,0.058361,0.329672,-0.010354,-1.408828,0.671921,0.831906,12.4503,0.853996,-16.17273,-1.260373,-15.40711,-0.613269,-20.69954,-0.690599,-3.033943,11.88478,0.055554,0.010615,0.104365,3.435478,-3.201656,-7.164114,-12.37072,2.552204,2.112676,0.203333,0.197709,0.224,0.372134,-14.47632,senior,f,NL
devel_153,31.51261,0.155841,27.23907,30.30772,35.34485,8.105783,226.634,135.1848,39.97561,20.31103,177.5083,0.327958,132.6354,158.3773,212.132,79.49663,2587.799,1505.729,404.797,192.6077,0.31158,1.069009,0.056815,0.219616,0.478242,0.421427,4.404952,1.425652,5.504585,3.784053,0.100278,1.52946,4.894409,2.063686,-19.73589,-0.642897,-8.219251,-1.91148,-23.00468,-0.842825,0.031505,0.899274,1.621945,0.855461,6.276656,0.429089,3.26926,2.466338,22.42984,0.465743,839.3326,0.131582,1436.568,0.231607,-115.8951,-0.908622,1740.078,0.078043,1145.11,0.183574,-119.36,-0.846005,2597.731,0.077745,1030.882,0.318294,-122.8233,-0.787659,-10.80322,-0.68675,23.24203,0.288575,0.116507,0.146363,-0.018745,-0.670765,0.204533,0.955889,10.81778,0.74296,-26.27914,-0.63227,-23.04363,-0.285236,-38.54633,-0.448769,0.675601,7.20693,0.062693,0.014282,0.038966,1.324393,-15.87379,0.464877,-13.96757,2.005731,2.034884,0.177143,0.082759,0.25625,0.330452,-25.22057,senior,f,L
devel_154,35.30644,0.086343,32.40838,35.44019,36.35894,3.950562,35.38581,13.72671,39.88709,36.09504,215.2954,0.219768,178.7824,213.0006,224.615,45.83258,495.7327,123.8141,680.6516,602.0994,0.357718,1.412795,0.038051,0.061831,0.710445,0.672394,8.136412,3.128003,4.605576,2.659707,0.137731,1.653403,12.44404,1.069352,-22.20094,-0.785277,-15.47545,-0.679465,-3.430103,-4.161199,0.022811,1.550554,1.270982,0.894054,8.780529,0.381344,-2.272997,-2.51456,31.13771,0.257131,787.1531,0.217402,1410.845,0.10144,-127.4329,-0.760198,1664.804,0.138724,1033.293,0.149794,-127.0295,-0.725165,2802.722,0.080734,793.891,0.238281,-134.8044,-0.607899,-12.54336,-0.704999,35.63264,0.19991,0.078832,0.219745,-0.017712,-1.210233,0.342511,0.772941,24.2412,0.448548,-33.40363,-0.611713,-24.79946,-0.362079,-7.148405,-2.629844,-2.393625,14.89415,0.050481,0.014791,0.016469,5.609268,-15.46191,-10.04362,-1.242636,1.37457,1.748252,0.208,0.111427,0.285,0.339792,-19.3536,senior,f,NL
devel_164,35.93617,0.052333,34.58409,36.39526,37.40546,2.821373,38.38416,24.41883,20.33295,10.85945,220.455,0.102642,202.7351,225.1025,238.6273,35.89223,475.4336,275.4115,261.6455,151.8354,0.230014,1.040059,0.030079,0.122525,0.406404,0.376325,6.257842,2.588631,5.72345,3.118246,0.101633,1.369805,13.27723,1.01878,-4.769329,-2.253774,-14.18465,-0.708569,-18.10093,-0.788663,0.027834,0.788224,1.839938,0.742928,8.147669,0.434421,10.13334,0.733894,32.44103,0.192021,728.552,0.208655,1401.932,0.136557,-122.3541,-0.738908,1679.416,0.138659,1078.732,0.176482,-123.2303,-0.684373,2656.272,0.063904,861.7916,0.202024,-125.9377,-0.643572,-18.65664,-0.410763,29.25346,0.337441,0.075456,0.202511,-0.023312,-0.523289,0.201428,0.711256,24.94166,0.39498,-4.311686,-3.476013,-20.16381,-0.508215,-29.03087,-0.391234,-4.377272,11.71755,0.051731,0.01147,0.027656,4.596186,-4.986997,-9.487037,-10.02792,3.583062,2.649007,0.155,0.093274,0.178889,0.295539,-24.99046,senior,f,NL
devel_165,36.85107,0.106411,34.13966,36.17813,38.00607,3.866402,102.9283,123.2795,204.3109,251.9209,239.0008,0.353877,197.6519,222.3987,247.0364,49.38446,2316.45,3195.304,4942.879,6464.102,0.552814,1.19508,0.032699,0.197096,1.22525,1.192551,14.76918,8.349955,13.83128,6.476547,0.351019,1.377683,5.817536,2.467323,-3.332122,-4.379862,-2.934896,-3.210977,-28.43788,-0.720843,0.027545,0.818831,1.254711,0.869049,7.487231,0.348548,7.041845,1.53303,22.19525,0.524428,728.3932,0.212234,1390.406,0.116023,-128.5988,-0.709525,1732.848,0.087075,1045.673,0.250433,-127.7951,-0.693602,2615.105,0.07895,1105.747,0.29322,-130.1689,-0.657597,-12.7379,-0.676126,20.14605,0.553517,0.076472,0.246751,-0.02618,-0.541511,0.769473,0.654358,16.3863,0.652693,-6.78097,-2.933369,-9.156157,-0.887065,-42.77639,-0.432621,0.189007,7.744388,0.053783,0.015044,0.096989,-0.659636,-1.286006,0.836985,-19.92583,2.557545,2.072539,0.1775,0.171373,0.252222,0.37294,-15.26943,senior,f,NL
devel_169,34.21878,0.097131,33.25953,34.73259,36.72142,3.461891,0.171864,40.19185,15.56601,5.597858,201.8548,0.168156,187.8481,204.4921,229.3739,41.52573,195.2724,300.3075,187.5804,19.87758,0.36894,1.334156,0.030674,0.156291,0.628534,0.59786,9.386718,5.228546,7.084767,2.5567,0.1657,1.735964,3.758782,3.455132,-4.904341,-2.869936,-5.881639,-1.536758,-8.837823,-2.1268,0.026803,0.906615,1.397273,0.873846,7.447937,0.491143,1.517484,6.408776,16.15082,0.574627,703.1052,0.211006,1452.41,0.102424,-144.4856,-0.59827,1642.354,0.1036,1125.944,0.202468,-143.9543,-0.585595,2589.971,0.075496,976.5212,0.262373,-145.6198,-0.56207,-11.06806,-0.780756,22.29063,0.435453,0.065389,0.236464,-0.014836,-1.107114,0.420691,0.866182,14.2403,0.749495,-10.33403,-1.831463,-11.60234,-0.755682,-21.63082,-1.044782,0.352186,8.146525,0.045301,0.018668,0.060035,-0.657835,-2.763092,-3.525257,-3.598693,2.180685,1.582279,0.18,0.100399,0.358333,0.354797,-20.95772,senior,f,NL
devel_172,33.727,0.092886,31.72764,33.30693,36.12594,4.398302,42.2369,34.71922,11.19845,29.02323,196.0957,0.179622,171.8932,188.3127,221.6066,49.71333,464.6576,326.2189,167.8502,355.7764,0.296271,1.096986,0.027347,0.129994,0.575123,0.547775,6.264111,3.520293,5.016223,2.25122,0.09793,1.344301,12.05186,0.843848,-10.29693,-1.493192,-6.400395,-1.432672,-25.39633,-0.860632,0.018288,0.891662,1.338832,0.851887,7.800724,0.360878,4.233263,1.924276,22.6556,0.304529,723.9776,0.190824,1505.99,0.138696,-118.7857,-0.816085,1644.109,0.085889,1147.635,0.193779,-120.3221,-0.7652,2549.63,0.070527,958.4139,0.168808,-124.2226,-0.702845,-11.21892,-0.510055,21.90558,0.355539,0.092131,0.224236,-0.020094,-0.622792,0.191892,0.720749,19.27089,0.360465,-21.19495,-0.689586,-10.13556,-0.979352,-39.03977,-0.498024,-8.058702,17.32816,0.041922,0.009544,0.035574,7.319971,-2.709784,-3.812317,-16.18729,2.86533,2.616279,0.147778,0.156047,0.212222,0.320096,-25.33903,senior,f,NL
devel_176,34.61882,0.0779,32.2811,34.66649,36.06383,3.782734,100.4754,103.6174,63.30233,55.82202,205.9641,0.165364,177.817,204.2967,220.8131,42.99606,1090.872,1503.132,988.0916,711.3134,0.226264,1.227873,0.030284,0.075706,0.439848,0.409564,7.988868,4.698004,7.500399,3.017213,0.10165,1.393343,7.83211,1.696213,-4.088629,-2.96931,-2.154529,-5.125058,-25.81643,-0.753855,0.042291,1.88783,2.304939,0.754981,7.507739,0.30648,6.326773,1.454472,23.48747,0.351017,758.0395,0.190202,1349.218,0.142144,-144.3347,-0.582752,1727.771,0.104473,1071.232,0.232771,-145.726,-0.546664,2625.244,0.062931,990.8162,0.274452,-147.3905,-0.523327,-11.88622,-0.775543,19.10808,0.641912,0.060591,0.320117,-0.021875,-0.709122,0.240437,0.61853,20.47894,0.538701,-7.753533,-2.151223,-2.286886,-5.172862,-43.64262,-0.353447,-2.381355,8.204061,0.049011,0.011045,0.047334,2.77634,-2.482997,-1.975063,-18.53618,3.654485,3.04054,0.087778,0.071146,0.198,0.303144,-26.94266,senior,f,L
train_012,35.81993,0.105913,32.65009,35.54023,39.45456,6.804478,98.79069,51.06532,6.236957,7.362447,222.9901,0.217848,181.4326,214.239,268.587,87.15437,347.3028,240.2187,185.3716,30.17827,0.419906,0.979237,0.086533,0.301722,0.665616,0.579083,8.242225,5.438867,5.065799,2.760363,0.154838,1.265399,12.80047,0.711985,-13.01779,-1.18081,-5.767699,-1.287694,-28.60443,-0.46703,0.020542,0.990805,1.131604,1.076821,9.84729,0.273477,11.87117,0.672624,27.35267,0.274935,749.8876,0.170089,1429.262,0.167472,-131.6172,-0.674939,1744.198,0.071673,1125.958,0.279318,-133.8959,-0.63634,2641.383,0.077058,1087.341,0.385485,-136.098,-0.606275,-14.8076,-0.594748,25.20862,0.33317,0.081612,0.197191,-0.018119,-0.782882,0.319822,0.676662,18.74601,0.427267,-7.065166,-2.760451,-9.124738,-0.76711,-38.23667,-0.398055,-4.688136,12.33967,0.064717,0.003601,0.062674,9.34367,-16.26657,-3.833987,-22.99785,2.881844,1.754386,0.2,0.100333,0.298571,0.326734,-20.51157,senior,f,L
train_014,35.15643,0.054176,33.8421,35.51269,36.70494,2.862835,55.0159,81.1173,20.81517,4.748774,210.7946,0.105945,194.2194,213.8967,229.1743,34.95493,525.9503,732.2414,258.602,39.9073,0.313707,1.10071,0.045476,0.111167,0.605827,0.560351,7.389131,4.455436,6.303794,2.500723,0.136842,1.315726,14.22095,1.00378,0.435642,39.24245,-10.8208,-0.937084,-20.85302,-0.789097,0.022249,0.822381,1.480264,0.816181,8.925985,0.301931,5.4148,1.638125,27.60935,0.283582,742.5756,0.185534,1344.557,0.180883,-123.0637,-0.745086,1762.672,0.126415,1041.016,0.376717,-125.4113,-0.691027,2688.612,0.117317,987.3063,0.36541,-127.8993,-0.653884,-18.03807,-0.464247,27.80204,0.372401,0.078227,0.215884,-0.02417,-0.550092,0.251859,0.742867,24.08735,0.391598,-0.532509,-37.80552,-15.34507,-0.626763,-29.78415,-0.589165,-4.606897,10.882,0.055738,0.007321,0.056628,7.344247,1.374662,-7.755722,-14.72191,3.513514,1.643836,0.245,0.182643,0.292857,0.367762,-22.37004,senior,f,NL
train_016,34.9818,0.084601,33.56831,34.30676,36.57343,3.005123,77.76746,107.1682,141.8232,157.6467,211.22,0.210435,191.182,199.5033,227.4204,36.23837,1465.198,1820.207,975.9002,950.5876,0.4566,1.199918,0.02515,0.219788,0.771023,0.745873,11.50219,6.498478,6.166482,3.482669,0.155878,1.362705,3.080706,4.076855,-5.889073,-3.053377,-8.410054,-1.194086,-27.01208,-0.749285,0.023751,1.560883,1.523133,0.939744,7.676893,0.401816,5.060432,2.398422,17.23809,0.649475,768.8679,0.186924,1339.037,0.114715,-119.2682,-0.798647,1784.575,0.100984,1010.759,0.234074,-122.5806,-0.740835,2644.664,0.061515,1057.526,0.24429,-122.5287,-0.740645,-10.36609,-0.965602,17.44035,0.525422,0.083978,0.16764,-0.020026,-0.917997,0.325741,0.710945,12.30866,0.909921,-7.489365,-3.102357,-12.98985,-0.780947,-40.5785,-0.414717,0.143697,7.309503,0.062786,0.014087,0.042257,-3.141748,-4.960204,-5.344563,-18.24254,2.34192,2.132702,0.182222,0.091503,0.239,0.278692,-19.30482,senior,f,NL
train_020,39.58559,0.338638,29.36218,33.10732,57.38409,28.0219,520.1615,658.9423,116.9435,57.61555,373.2101,0.819769,150.3036,186.6237,756.5895,606.2858,14120.83,14666.4,2904.309,2133.225,0.605927,1.258589,0.036223,0.278508,1.096285,1.060062,9.35623,4.580137,9.080916,5.831815,0.305961,1.569506,-7.344711,-2.013934,-4.4028,-3.763642,0.119954,125.4688,-28.92675,-0.677143,0.029233,1.358141,1.791653,0.594001,3.320036,1.182201,-7.405573,-2.195105,1.986503,10.27791,754.4055,0.301066,1151.899,0.417981,-138.2872,-0.695084,1675.972,0.094234,1257.217,0.236616,-118.9206,-0.839178,2537.584,0.056468,1128.461,0.201148,-116.4209,-0.857191,3.736594,4.467441,8.644709,1.743843,0.069386,0.526854,-0.003028,-10.93167,0.619721,0.998359,-4.917674,-3.831957,-9.10137,-2.129019,-2.657032,-7.488421,-39.01018,-0.472611,6.209165,4.342353,0.048629,0.013374,0.11313,-9.033928,-1.610281,1.955419,-23.01363,1.973684,3.010033,0.12,0.109646,0.19,0.147573,-15.87025,senior,f,NL
train_023,31.82215,0.084371,30.50241,31.50694,34.23264,3.730225,-8.592959,23.40784,47.45384,15.07416,174.8964,0.152684,160.1446,169.713,198.6663,38.52171,-27.93358,197.6193,530.996,186.2054,0.557773,1.179705,0.031967,0.238109,1.142377,1.110409,15.02173,8.766764,9.138578,4.5957,0.22871,1.305469,-0.11431,-96.52168,-10.52706,-1.173707,-2.515557,-3.282465,-29.75155,-0.722403,0.023758,0.99973,1.465859,0.796072,4.289511,0.619166,0.521606,10.29213,12.03679,0.732649,752.7502,0.240772,1478.602,0.118239,-141.1439,-0.659311,1626.663,0.090412,1211.154,0.207645,-140.4629,-0.647969,2487.7,0.057454,1020.243,0.108439,-140.506,-0.647454,-4.439746,-1.471837,11.52184,0.719538,0.076449,0.222494,-0.019617,-0.756602,0.508412,0.585518,5.001814,1.697161,-16.49468,-0.843185,-6.129914,-1.068485,-49.95,-0.332363,1.642978,5.716757,0.052917,0.012498,0.117588,-2.125549,-8.321002,-0.936616,-21.56849,2.445652,1.652893,0.166667,0.118556,0.357143,0.337669,-19.87387,senior,f,NL
train_036,37.17132,0.031987,36.13562,36.94849,38.30088,2.16526,19.71528,6.322943,14.59998,9.861299,235.9763,0.07009,221.732,232.3895,251.3116,29.57965,277.7449,91.50632,211.8004,141.2242,0.232802,1.100805,0.019732,0.105264,0.464921,0.445189,3.964541,1.899259,4.543222,3.868548,0.080405,1.332843,9.838904,1.489699,5.032529,2.342227,1.957855,4.809379,-24.86882,-1.092296,0.016907,0.931212,0.995809,1.090081,11.76497,0.170678,12.91381,0.620304,23.18775,0.376366,650.6246,0.227309,1370.349,0.16534,-132.97,-0.65417,1698.947,0.104107,983.2357,0.335923,-131.053,-0.638828,2631.001,0.091207,891.1999,0.275587,-132.6807,-0.617442,-19.47524,-0.394555,26.85445,0.397949,0.057229,0.350397,-0.021145,-0.697484,0.175717,0.606756,23.86107,0.295064,8.311848,1.605801,1.969961,5.327857,-47.99625,-0.420232,-8.251706,19.22283,0.025277,0.023366,0.022221,0.810334,2.819263,2.270477,-10.15757,2.898551,1.107011,0.353333,0.104987,0.395,0.379243,-23.9048,senior,f,NL
train_037,33.22409,0.114306,30.73282,33.15332,35.44535,4.712534,29.65849,5.177491,114.7317,95.50254,192.6702,0.24449,162.2899,186.6462,213.108,50.81818,345.2842,94.95967,1401.638,1203.787,0.271022,1.058931,0.050947,0.1293,0.490688,0.439741,7.15062,4.396835,4.682905,2.363555,0.080744,1.327852,1.915283,6.146683,-7.783781,-1.738518,5.7211,1.632517,-31.36679,-0.659257,0.034998,1.459613,1.333635,0.914095,6.321489,0.603907,3.22507,1.966457,12.88692,0.64087,636.073,0.298774,1651.802,0.118716,-145.1711,-0.60754,1527.729,0.096845,1215.188,0.298153,-140.4943,-0.62303,2435.709,0.054,1053.673,0.185625,-140.5603,-0.622604,-7.646974,-0.990443,15.24609,0.622599,0.085813,0.238926,-0.010904,-1.007222,0.175668,0.659249,12.65599,0.66219,-12.19069,-1.369704,3.006241,2.510168,-48.92704,-0.40541,3.267006,4.723585,0.051221,0.017682,0.039359,-2.699404,-5.972278,6.796705,-23.56866,2.75,1.772152,0.164286,0.072675,0.33125,0.328308,-28.42883,senior,f,NL
train_051,32.9094,0.143564,29.31128,31.26052,37.83235,8.521069,114.6702,126.1725,132.9314,109.0042,191.135,0.279359,149.5229,167.3147,244.5625,95.03957,1103.247,1143.681,1595.917,1390.514,0.696582,1.258079,0.055545,0.249247,1.264757,1.209212,18.68131,12.16769,15.54937,7.056741,0.432034,1.478607,2.847761,3.144562,-6.437085,-1.643009,-5.602278,-1.25349,-20.86702,-0.713608,0.028119,0.823064,1.704633,0.768497,6.326363,0.380322,4.564034,2.005994,18.37499,0.301353,790.277,0.173737,1389.779,0.137617,-159.5094,-0.490553,1713.372,0.094126,1069.176,0.156118,-158.8241,-0.485802,2604.179,0.065147,938.1495,0.159889,-159.3328,-0.478256,-9.995442,-0.5639,17.41848,0.314684,0.066998,0.399087,-0.021239,-0.834367,1.246231,0.608016,9.578599,0.588557,-5.914192,-2.357793,-11.5764,-0.737063,-33.5759,-0.481574,-1.648487,9.815003,0.053687,0.010196,0.219204,1.047064,-6.634243,-4.074286,-17.78786,2.572347,1.633987,0.122,0.063056,0.39,0.326395,-13.89093,senior,f,L
train_059,36.00917,0.164423,31.71772,33.05984,43.71028,11.99256,198.612,150.6168,63.40055,79.25169,235.228,0.362593,171.9382,185.6412,346.4233,174.4851,3059.115,2249.026,1164.168,1216.431,0.405825,1.158958,0.037407,0.093271,0.842442,0.805035,6.495669,2.089552,10.47993,6.796268,0.218157,1.506765,8.268325,1.535805,-0.10868,-90.10577,-1.351722,-6.119352,-35.93134,-0.735107,0.039748,1.246509,1.09334,0.86804,10.17338,0.238565,11.86877,0.689762,15.2495,1.041412,569.2227,0.318999,1358.429,0.115438,-140.2966,-0.653145,1699.209,0.104744,911.172,0.26868,-132.0238,-0.654623,2571.713,0.070643,999.214,0.284978,-129.9248,-0.682916,-17.99767,-0.30901,21.89239,0.32655,0.079273,0.172458,-0.026934,-0.43592,0.495789,0.681671,21.42093,0.264963,8.727377,0.902124,0.124111,78.45361,-63.48897,-0.197447,-1.078323,5.567178,0.052482,0.01173,0.05365,0.335187,-5.388656,-2.253891,-19.65691,2.189781,1.115242,0.333333,0.12037,0.405,0.425999,-15.15694,senior,f,NL
